order_id,order_date,customer_id,product_id,store_id,quantity,unit_price
O109204,13-03-2023,C0187,P007,S001,4,30
O109205,26-10-2023,C0193,P004,S002,1,400
O109206,11-05-2023,C0078,P001,S001,2,1200
O109207,26-10-2023,C0015,P007,S002,1,30
O109208,02-09-2023,C0270,P005,S001,2,150
O109209,18-12-2023,C0178,P001,S004,6,1200
O109210,26-06-2023,C0026,P004,S005,1,400
O109211,19-10-2023,C0422,P001,S003,5,1200
O109212,23-08-2023,C0297,P005,S004,3,150
O109213,09-02-2023,C0141,P006,S003,2,120
O109214,11-06-2023,C0065,P008,S005,3,60
O109215,08-07-2023,C0406,P003,S002,1,250
O109216,20-05-2023,C0431,P005,S005,4,150
O109217,26-05-2023,C0278,P005,S005,3,150
O109218,06-05-2023,C0266,P001,S001,1,1200
O109219,17-02-2023,C0111,P002,S002,1,800
O109220,06-11-2023,C0195,P005,S003,7,150
O109221,13-05-2023,C0360,P008,S003,2,60
O109222,18-05-2023,C0216,P006,S001,3,120
O109223,12-08-2023,C0471,P006,S001,4,120
O109224,05-11-2023,C0214,P008,S004,6,60
O109225,10-03-2023,C0069,P008,S001,3,60
O109226,16-01-2023,C0235,P004,S005,4,400
O109227,10-03-2023,C0047,P008,S004,4,60
O109228,23-10-2023,C0340,P008,S003,4,60
O109229,10-07-2023,C0345,P002,S001,4,800
O109230,13-04-2023,C0118,P003,S002,1,250
O109231,06-10-2023,C0079,P001,S002,3,1200
O109232,12-07-2023,C0204,P004,S002,3,400
O109233,20-11-2023,C0013,P003,S002,4,250
O109234,27-05-2023,C0100,P008,S005,1,60
O109235,28-04-2023,C0227,P002,S001,3,800
O109236,07-04-2023,C0297,P005,S004,2,150
O109237,01-06-2023,C0373,P006,S001,5,120
O109238,10-11-2023,C0207,P006,S002,7,120
O109239,11-08-2023,C0330,P006,S003,4,120
O109240,05-10-2023,C0106,P007,S005,2,30
O109241,08-12-2023,C0083,P002,S004,4,800
O109242,19-10-2023,C0051,P005,S003,5,150
O109243,31-12-2023,C0214,P002,S005,2,800
O109244,31-10-2023,C0246,P007,S001,4,30
O109245,02-07-2023,C0451,P007,S002,4,30
O109246,21-10-2023,C0175,P003,S001,3,250
O109247,16-06-2023,C0319,P005,S005,1,150
O109248,13-08-2023,C0029,P005,S005,3,150
O109249,20-09-2023,C0315,P001,S002,2,1200
O109250,18-06-2023,C0455,P007,S002,3,30
O109251,07-08-2023,C0164,P003,S003,3,250
O109252,24-11-2023,C0096,P007,S002,3,30
O109253,12-03-2023,C0484,P003,S001,2,250
O109254,25-02-2023,C0049,P005,S004,1,150
O109255,01-07-2023,C0130,P004,S003,4,400
O109256,05-10-2023,C0383,P003,S004,4,250
O109257,31-01-2023,C0174,P003,S001,3,250
O109258,23-05-2023,C0351,P007,S004,2,30
O109259,27-03-2023,C0216,P005,S001,3,150
O109260,19-11-2023,C0070,P005,S001,5,150
O109261,24-08-2023,C0406,P001,S001,2,1200
O109262,16-01-2023,C0008,P003,S005,4,250
O109263,07-03-2023,C0084,P004,S002,3,400
O109264,04-03-2023,C0294,P005,S001,1,150
O109265,11-04-2023,C0048,P006,S004,1,120
O109266,05-08-2023,C0328,P007,S005,4,30
O109267,21-10-2023,C0117,P007,S005,5,30
O109268,01-12-2023,C0405,P001,S004,7,1200
O109269,19-09-2023,C0269,P001,S001,1,1200
O109270,29-04-2023,C0470,P002,S004,3,800
O109271,24-01-2023,C0052,P002,S001,1,800
O109272,15-10-2023,C0402,P007,S003,2,30
O109273,03-09-2023,C0219,P001,S005,2,1200
O109274,28-05-2023,C0446,P005,S005,1,150
O109275,20-08-2023,C0030,P002,S001,1,800
O109276,29-12-2023,C0205,P006,S004,5,120
O109277,02-05-2023,C0392,P006,S002,1,120
O109278,20-08-2023,C0154,P005,S002,3,150
O109279,14-01-2023,C0488,P006,S003,5,120
O109280,13-10-2023,C0049,P004,S003,2,400
O109281,18-11-2023,C0361,P005,S005,3,150
O109282,17-07-2023,C0079,P006,S001,4,120
O109283,02-06-2023,C0014,P005,S001,1,150
O109284,28-04-2023,C0376,P002,S001,1,800
O109285,11-12-2023,C0263,P008,S003,5,60
O109286,25-09-2023,C0168,P008,S002,2,60
O109287,19-10-2023,C0155,P004,S005,1,400
O109288,25-12-2023,C0377,P008,S004,6,60
O109289,15-03-2023,C0213,P008,S001,4,60
O109290,12-03-2023,C0217,P005,S004,4,150
O109291,07-04-2023,C0051,P008,S001,4,60
O109292,23-04-2023,C0035,P001,S004,2,1200
O109293,06-10-2023,C0221,P001,S001,2,1200
O109294,02-11-2023,C0089,P001,S002,3,1200
O109295,31-03-2023,C0190,P001,S003,4,1200
O109296,17-03-2023,C0066,P008,S004,2,60
O109297,31-08-2023,C0178,P001,S001,3,1200
O109298,11-09-2023,C0448,P007,S001,5,30
O109299,25-10-2023,C0169,P008,S005,1,60
O109300,18-04-2023,C0233,P005,S001,4,150
O109301,08-04-2023,C0452,P006,S004,4,120
O109302,10-01-2023,C0166,P007,S002,2,30
O109303,24-06-2023,C0245,P004,S003,1,400
O109304,20-07-2023,C0133,P008,S005,3,60
O109305,13-11-2023,C0214,P008,S003,8,60
O109306,28-11-2023,C0153,P006,S004,4,120
O109307,03-09-2023,C0398,P007,S005,5,30
O109308,06-03-2023,C0439,P007,S001,1,30
O109309,16-10-2023,C0498,P006,S005,2,120
O109310,30-01-2023,C0147,P004,S003,1,400
O109311,05-12-2023,C0264,P008,S001,6,60
O109312,17-10-2023,C0194,P004,S003,3,400
O109313,12-04-2023,C0227,P005,S003,1,150
O109314,27-05-2023,C0239,P002,S004,2,800
O109315,09-04-2023,C0471,P006,S004,4,120
O109316,05-01-2023,C0437,P003,S002,4,250
O109317,29-11-2023,C0001,P007,S001,6,30
O109318,29-01-2023,C0248,P005,S002,3,150
O109319,20-08-2023,C0307,P008,S003,4,60
O109320,04-07-2023,C0007,P001,S001,3,1200
O109321,03-09-2023,C0425,P008,S003,1,60
O109322,10-10-2023,C0496,P008,S002,5,60
O109323,13-08-2023,C0261,P008,S001,3,60
O109324,16-11-2023,C0210,P008,S003,4,60
O109325,17-09-2023,C0180,P007,S003,5,30
O109326,01-05-2023,C0449,P007,S005,2,30
O109327,27-12-2023,C0033,P002,S005,3,800
O109328,08-03-2023,C0108,P005,S005,2,150
O109329,14-12-2023,C0430,P003,S001,5,250
O109330,09-06-2023,C0117,P004,S002,4,400
O109331,21-09-2023,C0396,P006,S001,4,120
O109332,09-10-2023,C0431,P007,S005,2,30
O109333,13-04-2023,C0394,P008,S004,3,60
O109334,10-04-2023,C0347,P004,S005,3,400
O109335,17-11-2023,C0082,P002,S002,7,800
O109336,06-05-2023,C0012,P001,S002,5,1200
O109337,14-02-2023,C0348,P006,S003,4,120
O109338,17-05-2023,C0497,P005,S005,2,150
O109339,10-07-2023,C0146,P006,S002,1,120
O109340,08-07-2023,C0075,P003,S004,4,250
O109341,01-02-2023,C0394,P006,S003,2,120
O109342,20-08-2023,C0198,P005,S004,3,150
O109343,27-01-2023,C0083,P005,S005,2,150
O109344,27-06-2023,C0104,P006,S002,3,120
O109345,13-07-2023,C0058,P005,S005,3,150
O109346,09-06-2023,C0245,P005,S002,2,150
O109347,30-09-2023,C0180,P004,S004,2,400
O109348,22-04-2023,C0406,P003,S001,4,250
O109349,10-12-2023,C0099,P005,S002,5,150
O109350,23-07-2023,C0452,P007,S005,3,30
O109351,07-01-2023,C0377,P007,S004,1,30
O109352,14-01-2023,C0015,P006,S005,3,120
O109353,29-04-2023,C0285,P006,S004,2,120
O109354,06-05-2023,C0088,P007,S004,1,30
O109355,17-02-2023,C0461,P007,S005,3,30
O109356,13-04-2023,C0499,P005,S004,4,150
O109357,08-11-2023,C0032,P001,S004,4,1200
O109358,14-07-2023,C0020,P004,S002,1,400
O109359,11-07-2023,C0220,P006,S004,4,120
O109360,02-07-2023,C0295,P007,S004,5,30
O109361,17-05-2023,C0177,P004,S004,3,400
O109362,06-01-2023,C0262,P004,S002,4,400
O109363,20-03-2023,C0075,P008,S004,5,60
O109364,09-02-2023,C0286,P002,S001,4,800
O109365,18-01-2023,C0098,P005,S005,3,150
O109366,20-05-2023,C0298,P004,S003,1,400
O109367,27-08-2023,C0171,P004,S005,1,400
O109368,15-07-2023,C0117,P005,S001,4,150
O109369,04-08-2023,C0124,P005,S001,1,150
O109370,06-04-2023,C0315,P005,S003,4,150
O109371,03-02-2023,C0001,P004,S001,2,400
O109372,08-05-2023,C0410,P003,S005,2,250
O109373,12-12-2023,C0474,P003,S003,4,250
O109374,30-11-2023,C0420,P004,S001,5,400
O109375,10-11-2023,C0283,P004,S003,4,400
O109376,04-09-2023,C0347,P007,S001,1,30
O109377,12-06-2023,C0316,P005,S001,1,150
O109378,09-02-2023,C0085,P008,S003,1,60
O109379,08-08-2023,C0305,P008,S002,3,60
O109380,10-09-2023,C0258,P002,S003,2,800
O109381,19-03-2023,C0199,P001,S003,2,1200
O109382,12-06-2023,C0106,P007,S005,5,30
O109383,25-07-2023,C0003,P007,S001,4,30
O109384,09-11-2023,C0026,P006,S001,6,120
O109385,06-09-2023,C0402,P003,S003,1,250
O109386,05-05-2023,C0414,P005,S004,3,150
O109387,05-05-2023,C0359,P007,S003,1,30
O109388,07-08-2023,C0386,P003,S001,3,250
O109389,19-05-2023,C0027,P004,S004,3,400
O109390,30-09-2023,C0290,P001,S002,2,1200
O109391,23-08-2023,C0286,P006,S001,1,120
O109392,01-02-2023,C0466,P006,S001,4,120
O109393,14-09-2023,C0067,P007,S002,1,30
O109394,15-04-2023,C0438,P002,S001,5,800
O109395,07-01-2023,C0417,P007,S003,1,30
O109396,17-11-2023,C0010,P002,S001,5,800
O109397,19-06-2023,C0414,P006,S002,1,120
O109398,22-02-2023,C0059,P006,S003,1,120
O109399,18-05-2023,C0154,P005,S001,1,150
O109400,28-12-2023,C0059,P003,S005,3,250
O109401,27-05-2023,C0178,P004,S001,4,400
O109402,12-10-2023,C0363,P008,S005,5,60
O109403,06-03-2023,C0057,P002,S004,5,800
O109404,13-09-2023,C0399,P004,S002,4,400
O109405,05-04-2023,C0006,P005,S004,3,150
O109406,25-07-2023,C0058,P008,S002,5,60
O109407,01-01-2023,C0400,P002,S005,1,800
O109408,10-09-2023,C0041,P001,S001,3,1200
O109409,11-10-2023,C0236,P007,S004,3,30
O109410,28-09-2023,C0389,P004,S004,1,400
O109411,28-04-2023,C0016,P004,S003,1,400
O109412,02-07-2023,C0246,P006,S003,2,120
O109413,20-09-2023,C0398,P001,S001,3,1200
O109414,02-07-2023,C0342,P006,S002,5,120
O109415,31-05-2023,C0338,P001,S004,4,1200
O109416,03-02-2023,C0138,P007,S003,3,30
O109417,23-05-2023,C0429,P004,S003,3,400
O109418,08-04-2023,C0442,P003,S001,2,250
O109419,14-03-2023,C0264,P006,S005,3,120
O109420,19-07-2023,C0290,P008,S001,2,60
O109421,16-03-2023,C0355,P003,S004,2,250
O109422,07-06-2023,C0275,P005,S004,2,150
O109423,11-09-2023,C0101,P008,S002,3,60
O109424,07-02-2023,C0349,P007,S002,2,30
O109425,28-10-2023,C0294,P001,S005,5,1200
O109426,20-12-2023,C0055,P002,S003,5,800
O109427,11-08-2023,C0238,P004,S005,2,400
O109428,24-08-2023,C0048,P004,S001,1,400
O109429,25-04-2023,C0436,P006,S002,4,120
O109430,01-12-2023,C0106,P002,S001,2,800
O109431,07-04-2023,C0079,P005,S003,4,150
O109432,27-11-2023,C0133,P007,S005,5,30
O109433,13-04-2023,C0071,P002,S004,2,800
O109434,29-11-2023,C0079,P002,S002,4,800
O109435,23-09-2023,C0135,P005,S003,2,150
O109436,04-11-2023,C0035,P005,S005,4,150
O109437,24-04-2023,C0341,P008,S004,1,60
O109438,29-07-2023,C0426,P005,S004,1,150
O109439,02-05-2023,C0050,P007,S002,3,30
O109440,12-11-2023,C0023,P006,S005,3,120
O109441,09-10-2023,C0415,P001,S001,5,1200
O109442,26-02-2023,C0164,P005,S001,2,150
O109443,11-09-2023,C0082,P008,S001,3,60
O109444,14-10-2023,C0182,P002,S002,5,800
O109445,13-10-2023,C0193,P005,S004,5,150
O109446,18-09-2023,C0432,P006,S001,2,120
O109447,20-02-2023,C0239,P005,S004,2,150
O109448,11-12-2023,C0304,P007,S005,8,30
O109449,26-10-2023,C0343,P004,S003,2,400
O109450,30-12-2023,C0160,P006,S005,5,120
O109451,18-09-2023,C0446,P002,S003,5,800
O109452,25-08-2023,C0348,P007,S005,4,30
O109453,10-09-2023,C0091,P007,S004,5,30
O109454,25-04-2023,C0205,P006,S002,5,120
O109455,25-07-2023,C0300,P005,S003,5,150
O109456,05-11-2023,C0224,P008,S002,7,60
O109457,20-12-2023,C0416,P006,S001,4,120
O109458,14-11-2023,C0133,P001,S005,4,1200
O109459,10-10-2023,C0137,P008,S003,4,60
O109460,17-10-2023,C0208,P006,S002,1,120
O109461,27-03-2023,C0275,P004,S004,2,400
O109462,22-02-2023,C0227,P002,S001,4,800
O109463,18-04-2023,C0091,P006,S003,2,120
O109464,12-07-2023,C0186,P004,S001,3,400
O109465,10-06-2023,C0257,P002,S005,5,800
O109466,06-06-2023,C0252,P006,S004,3,120
O109467,12-07-2023,C0306,P006,S004,1,120
O109468,21-11-2023,C0205,P002,S004,3,800
O109469,07-01-2023,C0069,P006,S003,4,120
O109470,28-01-2023,C0443,P004,S005,4,400
O109471,13-03-2023,C0337,P001,S002,3,1200
O109472,17-05-2023,C0316,P002,S005,3,800
O109473,19-02-2023,C0035,P003,S004,1,250
O109474,23-02-2023,C0067,P005,S004,3,150
O109475,02-03-2023,C0278,P008,S005,5,60
O109476,19-08-2023,C0480,P006,S003,2,120
O109477,11-03-2023,C0387,P001,S005,1,1200
O109478,14-12-2023,C0442,P008,S005,5,60
O109479,10-08-2023,C0431,P002,S005,2,800
O109480,25-04-2023,C0111,P002,S003,1,800
O109481,21-02-2023,C0475,P006,S004,4,120
O109482,17-11-2023,C0206,P003,S002,3,250
O109483,18-12-2023,C0440,P003,S004,1,250
O109484,28-10-2023,C0041,P005,S003,1,150
O109485,25-04-2023,C0202,P001,S004,2,1200
O109486,20-03-2023,C0420,P006,S004,5,120
O109487,03-05-2023,C0221,P008,S002,1,60
O109488,30-06-2023,C0121,P002,S002,4,800
O109489,31-08-2023,C0496,P003,S001,1,250
O109490,05-05-2023,C0358,P001,S001,4,1200
O109491,29-12-2023,C0427,P008,S002,4,60
O109492,03-12-2023,C0317,P008,S002,5,60
O109493,22-08-2023,C0430,P003,S005,1,250
O109494,16-03-2023,C0347,P005,S003,1,150
O109495,26-11-2023,C0428,P008,S001,5,60
O109496,24-07-2023,C0190,P006,S005,4,120
O109497,22-02-2023,C0261,P002,S002,4,800
O109498,13-01-2023,C0026,P001,S003,5,1200
O109499,15-01-2023,C0211,P003,S001,1,250
O109500,05-07-2023,C0295,P003,S001,1,250
O109501,17-06-2023,C0300,P006,S001,3,120
O109502,21-08-2023,C0461,P002,S004,5,800
O109503,20-03-2023,C0003,P001,S004,5,1200
O109504,26-03-2023,C0031,P002,S004,4,800
O109505,10-03-2023,C0123,P004,S005,2,400
O109506,23-07-2023,C0150,P001,S003,4,1200
O109507,14-03-2023,C0050,P006,S001,1,120
O109508,23-08-2023,C0015,P004,S005,1,400
O109509,11-02-2023,C0337,P004,S005,3,400
O109510,26-08-2023,C0392,P002,S001,1,800
O109511,03-03-2023,C0105,P008,S003,3,60
O109512,04-10-2023,C0078,P005,S004,5,150
O109513,20-03-2023,C0346,P003,S005,3,250
O109514,17-06-2023,C0014,P007,S003,2,30
O109515,22-02-2023,C0215,P003,S004,2,250
O109516,12-08-2023,C0224,P005,S002,1,150
O109517,01-01-2023,C0391,P007,S001,5,30
O109518,16-08-2023,C0003,P007,S003,3,30
O109519,21-01-2023,C0493,P001,S004,3,1200
O109520,04-06-2023,C0018,P008,S003,4,60
O109521,17-11-2023,C0136,P003,S005,3,250
O109522,18-07-2023,C0243,P002,S004,1,800
O109523,15-05-2023,C0309,P008,S001,2,60
O109524,01-03-2023,C0430,P006,S001,1,120
O109525,05-03-2023,C0072,P001,S002,1,1200
O109526,12-09-2023,C0412,P002,S004,3,800
O109527,26-02-2023,C0387,P005,S003,1,150
O109528,01-07-2023,C0048,P001,S001,2,1200
O109529,02-07-2023,C0164,P004,S003,4,400
O109530,12-08-2023,C0436,P007,S004,4,30
O109531,02-03-2023,C0421,P005,S004,5,150
O109532,21-09-2023,C0124,P002,S002,5,800
O109533,24-11-2023,C0055,P001,S002,2,1200
O109534,06-11-2023,C0480,P007,S005,3,30
O109535,16-10-2023,C0493,P007,S001,3,30
O109536,07-03-2023,C0221,P007,S001,3,30
O109537,06-06-2023,C0462,P004,S002,1,400
O109538,18-08-2023,C0493,P007,S004,2,30
O109539,07-05-2023,C0193,P008,S005,5,60
O109540,18-02-2023,C0202,P003,S004,1,250
O109541,09-07-2023,C0394,P006,S004,3,120
O109542,12-03-2023,C0087,P001,S004,1,1200
O109543,07-03-2023,C0135,P001,S001,2,1200
O109544,18-05-2023,C0127,P005,S005,1,150
O109545,07-07-2023,C0178,P001,S002,2,1200
O109546,13-05-2023,C0492,P003,S003,4,250
O109547,31-08-2023,C0006,P004,S002,1,400
O109548,23-04-2023,C0372,P004,S001,2,400
O109549,31-05-2023,C0112,P003,S002,2,250
O109550,20-04-2023,C0144,P002,S003,2,800
O109551,28-07-2023,C0364,P007,S003,3,30
O109552,02-03-2023,C0298,P003,S005,1,250
O109553,16-06-2023,C0102,P004,S005,1,400
O109554,20-11-2023,C0446,P003,S004,6,250
O109555,30-04-2023,C0475,P007,S005,4,30
O109556,13-02-2023,C0293,P004,S004,2,400
O109557,19-12-2023,C0179,P004,S004,3,400
O109558,30-10-2023,C0239,P006,S001,5,120
O109559,28-11-2023,C0408,P001,S001,2,1200
O109560,17-06-2023,C0261,P007,S004,1,30
O109561,02-07-2023,C0022,P002,S001,3,800
O109562,05-03-2023,C0378,P001,S005,1,1200
O109563,06-06-2023,C0127,P008,S003,5,60
O109564,26-12-2023,C0253,P002,S004,2,800
O109565,25-01-2023,C0257,P003,S002,1,250
O109566,24-01-2023,C0266,P006,S003,1,120
O109567,10-03-2023,C0374,P003,S001,4,250
O109568,26-12-2023,C0081,P002,S002,2,800
O109569,02-06-2023,C0495,P006,S005,4,120
O109570,26-09-2023,C0372,P001,S002,5,1200
O109571,30-08-2023,C0096,P002,S005,4,800
O109572,01-04-2023,C0371,P006,S002,1,120
O109573,07-07-2023,C0159,P003,S005,3,250
O109574,26-09-2023,C0166,P008,S003,3,60
O109575,27-01-2023,C0444,P006,S002,5,120
O109576,31-12-2023,C0183,P003,S001,3,250
O109577,12-05-2023,C0309,P002,S001,4,800
O109578,27-08-2023,C0393,P005,S001,3,150
O109579,02-08-2023,C0273,P002,S001,2,800
O109580,15-09-2023,C0063,P003,S005,3,250
O109581,17-01-2023,C0102,P005,S004,2,150
O109582,30-05-2023,C0245,P004,S003,1,400
O109583,15-11-2023,C0450,P004,S003,2,400
O109584,14-10-2023,C0111,P002,S004,4,800
O109585,03-05-2023,C0395,P006,S002,4,120
O109586,13-08-2023,C0229,P006,S001,2,120
O109587,21-10-2023,C0265,P002,S004,5,800
O109588,23-04-2023,C0055,P007,S005,3,30
O109589,04-10-2023,C0333,P005,S005,3,150
O109590,05-07-2023,C0480,P003,S003,4,250
O109591,22-09-2023,C0445,P004,S005,2,400
O109592,12-10-2023,C0380,P007,S003,1,30
O109593,25-04-2023,C0065,P002,S004,1,800
O109594,03-11-2023,C0458,P008,S005,8,60
O109595,11-06-2023,C0288,P004,S004,1,400
O109596,27-06-2023,C0119,P008,S005,1,60
O109597,24-02-2023,C0486,P001,S005,1,1200
O109598,03-06-2023,C0078,P004,S003,1,400
O109599,03-03-2023,C0454,P007,S002,2,30
O109600,30-05-2023,C0311,P002,S001,1,800
O109601,15-03-2023,C0468,P003,S002,2,250
O109602,11-05-2023,C0452,P006,S003,1,120
O109603,09-07-2023,C0342,P003,S005,4,250
O109604,20-11-2023,C0015,P003,S005,5,250
O109605,22-10-2023,C0119,P008,S003,3,60
O109606,25-09-2023,C0270,P005,S004,2,150
O109607,26-02-2023,C0318,P002,S003,2,800
O109608,09-02-2023,C0300,P003,S001,1,250
O109609,19-09-2023,C0287,P004,S001,4,400
O109610,29-11-2023,C0265,P004,S003,4,400
O109611,04-11-2023,C0468,P008,S001,5,60
O109612,30-01-2023,C0247,P004,S005,2,400
O109613,25-08-2023,C0422,P004,S005,4,400
O109614,30-03-2023,C0262,P002,S001,2,800
O109615,17-01-2023,C0400,P001,S005,3,1200
O109616,17-07-2023,C0221,P006,S003,5,120
O109617,11-02-2023,C0038,P004,S004,2,400
O109618,02-05-2023,C0130,P003,S002,1,250
O109619,04-09-2023,C0480,P002,S003,4,800
O109620,06-12-2023,C0289,P007,S001,6,30
O109621,24-03-2023,C0166,P004,S004,1,400
O109622,23-09-2023,C0463,P004,S001,3,400
O109623,09-09-2023,C0431,P005,S003,5,150
O109624,12-01-2023,C0174,P003,S001,4,250
O109625,31-10-2023,C0402,P002,S003,5,800
O109626,02-07-2023,C0095,P008,S004,3,60
O109627,20-07-2023,C0363,P001,S002,4,1200
O109628,21-08-2023,C0027,P005,S005,3,150
O109629,01-02-2023,C0145,P008,S004,2,60
O109630,01-02-2023,C0172,P002,S004,4,800
O109631,30-06-2023,C0314,P008,S003,4,60
O109632,27-11-2023,C0199,P008,S001,6,60
O109633,09-01-2023,C0231,P005,S002,3,150
O109634,20-12-2023,C0245,P003,S003,2,250
O109635,02-03-2023,C0238,P004,S001,2,400
O109636,03-03-2023,C0047,P007,S002,3,30
O109637,05-04-2023,C0254,P005,S002,2,150
O109638,10-06-2023,C0093,P002,S004,5,800
O109639,26-07-2023,C0142,P008,S005,4,60
O109640,16-08-2023,C0078,P003,S001,2,250
O109641,07-12-2023,C0299,P002,S005,6,800
O109642,18-09-2023,C0494,P006,S003,1,120
O109643,15-07-2023,C0192,P001,S005,2,1200
O109644,23-09-2023,C0223,P007,S004,1,30
O109645,13-09-2023,C0088,P001,S003,5,1200
O109646,25-06-2023,C0021,P003,S001,1,250
O109647,16-11-2023,C0217,P007,S004,5,30
O109648,31-01-2023,C0383,P006,S004,4,120
O109649,27-03-2023,C0209,P003,S001,4,250
O109650,13-08-2023,C0083,P008,S003,5,60
O109651,18-03-2023,C0312,P007,S001,3,30
O109652,03-05-2023,C0340,P008,S002,4,60
O109653,11-07-2023,C0163,P004,S004,4,400
O109654,16-12-2023,C0381,P006,S002,3,120
O109655,16-04-2023,C0086,P002,S001,1,800
O109656,21-07-2023,C0156,P008,S003,2,60
O109657,13-01-2023,C0288,P002,S003,3,800
O109658,15-12-2023,C0419,P002,S001,5,800
O109659,21-07-2023,C0165,P007,S001,2,30
O109660,25-04-2023,C0328,P007,S005,4,30
O109661,26-03-2023,C0014,P002,S002,1,800
O109662,04-09-2023,C0352,P006,S004,5,120
O109663,05-06-2023,C0436,P003,S004,2,250
O109664,14-07-2023,C0071,P008,S004,4,60
O109665,06-03-2023,C0234,P005,S004,1,150
O109666,20-09-2023,C0481,P003,S005,1,250
O109667,10-09-2023,C0063,P007,S003,3,30
O109668,14-03-2023,C0058,P004,S005,4,400
O109669,18-08-2023,C0195,P001,S004,1,1200
O109670,04-08-2023,C0064,P003,S003,1,250
O109671,21-12-2023,C0020,P006,S005,3,120
O109672,12-11-2023,C0081,P008,S003,3,60
O109673,18-08-2023,C0487,P005,S003,3,150
O109674,16-08-2023,C0280,P004,S003,3,400
O109675,16-07-2023,C0210,P006,S001,5,120
O109676,14-09-2023,C0291,P003,S004,1,250
O109677,14-06-2023,C0056,P007,S002,2,30
O109678,02-06-2023,C0330,P003,S002,1,250
O109679,09-01-2023,C0123,P002,S003,1,800
O109680,10-07-2023,C0300,P004,S004,1,400
O109681,02-01-2023,C0299,P008,S005,3,60
O109682,07-10-2023,C0333,P001,S005,5,1200
O109683,04-03-2023,C0108,P004,S001,3,400
O109684,13-01-2023,C0370,P003,S005,4,250
O109685,02-07-2023,C0159,P002,S005,4,800
O109686,11-04-2023,C0381,P003,S002,2,250
O109687,07-07-2023,C0038,P007,S002,4,30
O109688,11-03-2023,C0360,P002,S005,4,800
O109689,04-08-2023,C0464,P004,S002,1,400
O109690,24-07-2023,C0229,P003,S005,1,250
O109691,31-08-2023,C0217,P007,S003,3,30
O109692,30-06-2023,C0234,P002,S005,2,800
O109693,27-08-2023,C0456,P004,S005,1,400
O109694,13-05-2023,C0064,P005,S003,4,150
O109695,07-11-2023,C0373,P003,S003,5,250
O109696,10-04-2023,C0386,P007,S001,5,30
O109697,19-03-2023,C0137,P004,S005,1,400
O109698,27-04-2023,C0323,P001,S001,3,1200
O109699,30-05-2023,C0146,P001,S005,2,1200
O109700,05-01-2023,C0040,P002,S004,5,800
O109701,06-11-2023,C0344,P004,S003,5,400
O109702,09-10-2023,C0248,P003,S005,1,250
O109703,03-03-2023,C0481,P004,S003,1,400
O109704,20-02-2023,C0058,P002,S001,3,800
O109705,28-04-2023,C0217,P002,S002,4,800
O109706,03-08-2023,C0390,P008,S005,3,60
O109707,28-08-2023,C0308,P006,S003,1,120
O109708,13-08-2023,C0080,P004,S004,2,400
O109709,29-09-2023,C0100,P008,S001,3,60
O109710,25-08-2023,C0364,P003,S005,1,250
O109711,23-08-2023,C0060,P003,S003,2,250
O109712,18-10-2023,C0113,P004,S001,1,400
O109713,21-07-2023,C0337,P001,S005,4,1200
O109714,14-05-2023,C0133,P006,S002,2,120
O109715,03-08-2023,C0091,P001,S002,1,1200
O109716,03-12-2023,C0371,P006,S002,4,120
O109717,08-11-2023,C0253,P007,S005,3,30
O109718,22-05-2023,C0178,P008,S004,3,60
O109719,24-01-2023,C0150,P004,S003,1,400
O109720,07-06-2023,C0369,P002,S001,2,800
O109721,22-02-2023,C0466,P008,S003,4,60
O109722,14-02-2023,C0426,P003,S001,1,250
O109723,23-10-2023,C0493,P004,S002,3,400
